Date,Unnamed: 0,tmax,tmin,prcp
2007-10-22,50698,76.0,59.0,0.0
2007-10-23,50699,78.0,66.0,0.01
2007-10-24,50700,67.0,52.0,0.16
2007-10-25,50701,57.0,49.0,0.14
2007-10-26,50702,58.0,52.0,0.46
2007-10-27,50703,67.0,56.0,1.2
2007-10-28,50704,56.0,43.0,0.0
2007-10-29,50705,53.0,38.0,0.0
2007-10-30,50706,62.0,46.0,0.0
2007-10-31,50707,64.0,49.0,0.0
2007-11-01,50708,66.0,50.0,0.0
2007-11-02,50709,55.0,45.0,0.0
2007-11-03,50710,51.0,45.0,0.0
2007-11-04,50711,56.0,45.0,0.0
2007-11-05,50712,57.0,44.0,0.0
2007-11-06,50713,56.0,43.0,0.52
2007-11-07,50714,49.0,39.0,0.0
2007-11-08,50715,46.0,35.0,0.0
2007-11-09,50716,44.0,39.0,0.41
2007-11-10,50717,46.0,37.0,0.13
2007-11-11,50718,46.0,31.0,0.0
2007-11-12,50719,50.0,38.0,0.11
2007-11-13,50720,59.0,47.0,0.22
2007-11-14,50721,58.0,45.0,0.0
2007-11-15,50722,63.0,43.0,0.38
2007-11-16,50723,47.0,37.0,0.0
2007-11-17,50724,46.0,35.0,0.0
2007-11-18,50725,44.0,39.0,0.0
2007-11-19,50726,44.0,34.0,0.27
2007-11-20,50727,48.0,40.0,0.11
2007-11-21,50728,58.0,43.0,0.0
2007-11-22,50729,66.0,40.0,0.03
2007-11-23,50730,40.0,30.0,0.0
2007-11-24,50731,39.0,26.0,0.0
2007-11-25,50732,49.0,34.0,0.0
2007-11-26,50733,62.0,40.0,1.25
2007-11-27,50734,64.0,43.0,0.03
2007-11-28,50735,45.0,35.0,0.0
2007-11-29,50736,51.0,41.0,0.01
2007-11-30,50737,42.0,35.0,0.0
2007-12-01,50738,38.0,25.0,0.0
2007-12-02,50739,36.0,20.0,0.33
2007-12-03,50740,47.0,32.0,0.31
2007-12-04,50741,34.0,28.0,0.0
2007-12-05,50742,33.0,28.0,0.02
2007-12-06,50743,33.0,21.0,0.0
2007-12-07,50744,35.0,28.0,0.0
2007-12-08,50745,44.0,34.0,0.0
2007-12-09,50746,40.0,34.0,0.32
2007-12-10,50747,40.0,37.0,0.08
2007-12-11,50748,45.0,35.0,0.01
2007-12-12,50749,52.0,34.0,0.0
2007-12-13,50750,36.0,29.0,1.02
2007-12-14,50751,42.0,31.0,0.0
2007-12-15,50752,36.0,29.0,0.01
2007-12-16,50753,38.0,29.0,0.84
2007-12-17,50754,33.0,26.0,0.0
2007-12-18,50755,37.0,29.0,0.0
2007-12-19,50756,43.0,34.0,0.08
2007-12-20,50757,44.0,35.0,0.0
2007-12-21,50758,39.0,36.0,0.0
2007-12-22,50759,41.0,35.0,0.0
2007-12-23,50760,61.0,41.0,0.71
2007-12-24,50761,50.0,37.0,0.0
2007-12-25,50762,43.0,35.0,0.0
2007-12-26,50763,39.0,32.0,0.51
2007-12-27,50764,43.0,36.0,0.05
2007-12-28,50765,49.0,40.0,0.02
2007-12-29,50766,51.0,42.0,0.57
2007-12-30,50767,43.0,35.0,0.12
2007-12-31,50768,44.0,35.0,0.22
2008-01-01,50769,47.0,37.0,0.17
2008-01-02,50770,38.0,17.0,0.0
2008-01-03,50771,20.0,12.0,0.0
2008-01-04,50772,36.0,16.0,0.0
2008-01-05,50773,43.0,32.0,0.06
2008-01-06,50774,50.0,36.0,0.01
2008-01-07,50775,62.0,45.0,0.0
2008-01-08,50776,64.0,53.0,0.0
2008-01-09,50777,64.0,47.0,0.03
2008-01-10,50778,50.0,41.0,0.01
2008-01-11,50779,56.0,40.0,1.29
2008-01-12,50780,49.0,42.0,0.0
2008-01-13,50781,45.0,36.0,0.3
2008-01-14,50782,39.0,34.0,0.18
2008-01-15,50783,38.0,32.0,0.0
2008-01-16,50784,39.0,29.0,0.0
2008-01-17,50785,39.0,30.0,0.25
2008-01-18,50786,48.0,35.0,0.46
2008-01-19,50787,37.0,32.0,0.0
2008-01-20,50788,34.0,17.0,0.0
2008-01-21,50789,26.0,15.0,0.0
2008-01-22,50790,39.0,23.0,0.0
2008-01-23,50791,40.0,30.0,0.0
2008-01-24,50792,34.0,24.0,0.0
2008-01-25,50793,33.0,21.0,0.0
2008-01-26,50794,34.0,25.0,0.0
2008-01-27,50795,39.0,30.0,0.0
2008-01-28,50796,42.0,27.0,0.0
2008-01-29,50797,43.0,30.0,0.01
2008-01-30,50798,49.0,32.0,0.08
2008-01-31,50799,38.0,28.0,0.0
2008-02-01,50800,53.0,32.0,1.63
2008-02-02,50801,43.0,35.0,0.0
2008-02-03,50802,49.0,33.0,0.0
2008-02-04,50803,42.0,34.0,0.07
2008-02-05,50804,52.0,38.0,0.05
2008-02-06,50805,68.0,41.0,0.04
2008-02-07,50806,49.0,38.0,0.05
2008-02-08,50807,45.0,35.0,0.0
2008-02-09,50808,44.0,37.0,0.06
2008-02-10,50809,44.0,15.0,0.0
2008-02-11,50810,24.0,10.0,0.0
2008-02-12,50811,31.0,17.0,0.55
2008-02-13,50812,54.0,31.0,1.94
2008-02-14,50813,40.0,28.0,0.0
2008-02-15,50814,47.0,31.0,0.0
2008-02-16,50815,34.0,23.0,0.0
2008-02-17,50816,53.0,30.0,0.23
2008-02-18,50817,64.0,40.0,0.27
2008-02-19,50818,41.0,28.0,0.0
2008-02-20,50819,32.0,24.0,0.0
2008-02-21,50820,33.0,20.0,0.0
2008-02-22,50821,34.0,25.0,0.7
2008-02-23,50822,34.0,28.0,0.01
2008-02-24,50823,39.0,24.0,0.0
2008-02-25,50824,48.0,32.0,0.0
2008-02-26,50825,47.0,38.0,0.21
2008-02-27,50826,44.0,22.0,0.0
2008-02-28,50827,28.0,18.0,0.0
2008-02-29,50828,35.0,17.0,0.14
2008-03-01,50829,46.0,33.0,0.14
2008-03-02,50830,43.0,28.0,0.0
2008-03-03,50831,55.0,36.0,0.0
2008-03-04,50832,63.0,45.0,0.19
2008-03-05,50833,57.0,37.0,0.3
2008-03-06,50834,49.0,34.0,0.0
2008-03-07,50835,45.0,36.0,1.21
2008-03-08,50836,57.0,36.0,0.75
2008-03-09,50837,42.0,30.0,0.0
2008-03-10,50838,45.0,27.0,0.0
2008-03-11,50839,49.0,35.0,0.0
2008-03-12,50840,47.0,35.0,0.0
2008-03-13,50841,45.0,31.0,0.0
2008-03-14,50842,56.0,40.0,0.02
2008-03-15,50843,56.0,41.0,0.11
2008-03-16,50844,47.0,35.0,0.04
2008-03-17,50845,50.0,30.0,0.0
2008-03-18,50846,44.0,35.0,0.0
2008-03-19,50847,53.0,41.0,0.95
2008-03-20,50848,58.0,36.0,0.22
2008-03-21,50849,45.0,33.0,0.0
2008-03-22,50850,50.0,34.0,0.0
2008-03-23,50851,48.0,30.0,0.0
2008-03-24,50852,50.0,33.0,0.0
2008-03-25,50853,48.0,31.0,0.0
2008-03-26,50854,61.0,43.0,0.0
2008-03-27,50855,49.0,44.0,0.0
2008-03-28,50856,48.0,38.0,0.01
2008-03-29,50857,47.0,33.0,0.0
2008-03-30,50858,49.0,28.0,0.0
2008-03-31,50859,57.0,37.0,0.14
2008-04-01,50860,67.0,54.0,0.3
2008-04-02,50861,54.0,37.0,0.0
2008-04-03,50862,50.0,33.0,0.05
2008-04-04,50863,53.0,42.0,0.63
2008-04-05,50864,59.0,50.0,0.08
2008-04-06,50865,51.0,42.0,0.0
2008-04-07,50866,51.0,41.0,0.0
2008-04-08,50867,58.0,41.0,0.0
2008-04-09,50868,58.0,40.0,0.02
2008-04-10,50869,75.0,48.0,0.0
2008-04-11,50870,61.0,49.0,0.08
2008-04-12,50871,76.0,48.0,0.34
2008-04-13,50872,56.0,43.0,0.0
2008-04-14,50873,58.0,38.0,0.0
2008-04-15,50874,61.0,42.0,0.0
2008-04-16,50875,68.0,45.0,0.0
2008-04-17,50876,73.0,46.0,0.0
2008-04-18,50877,84.0,51.0,0.0
2008-04-19,50878,74.0,52.0,0.0
2008-04-20,50879,64.0,49.0,0.0
2008-04-21,50880,63.0,47.0,0.0
2008-04-22,50881,72.0,48.0,0.0
2008-04-23,50882,78.0,53.0,0.0
2008-04-24,50883,79.0,63.0,0.0
2008-04-25,50884,71.0,56.0,0.0
2008-04-26,50885,64.0,51.0,0.01
2008-04-27,50886,56.0,47.0,0.04
2008-04-28,50887,58.0,47.0,1.18
2008-04-29,50888,57.0,46.0,0.04
2008-04-30,50889,57.0,42.0,0.0
2008-05-01,50890,60.0,44.0,0.06
2008-05-02,50891,54.0,49.0,0.15
2008-05-03,50892,58.0,47.0,0.0
2008-05-04,50893,71.0,48.0,0.03
2008-05-05,50894,73.0,50.0,0.0
2008-05-06,50895,79.0,51.0,0.0
2008-05-07,50896,76.0,56.0,0.0
2008-05-08,50897,73.0,63.0,0.03
2008-05-09,50898,64.0,48.0,1.27
2008-05-10,50899,66.0,48.0,0.0
2008-05-11,50900,62.0,49.0,0.0
2008-05-12,50901,54.0,45.0,0.33
2008-05-13,50902,72.0,50.0,0.0
2008-05-14,50903,76.0,50.0,0.0
2008-05-15,50904,75.0,53.0,0.0
2008-05-16,50905,62.0,49.0,0.95
2008-05-17,50906,72.0,47.0,0.04
2008-05-18,50907,66.0,52.0,0.15
2008-05-19,50908,59.0,49.0,0.0
2008-05-20,50909,56.0,48.0,0.45
2008-05-21,50910,68.0,47.0,0.0
2008-05-22,50911,60.0,47.0,0.08
2008-05-23,50912,69.0,49.0,0.0
2008-05-24,50913,71.0,53.0,0.0
2008-05-25,50914,77.0,53.0,0.0
2008-05-26,50915,80.0,58.0,0.0
2008-05-27,50916,83.0,60.0,0.23
2008-05-28,50917,68.0,53.0,0.0
2008-05-29,50918,75.0,50.0,0.0
2008-05-30,50919,82.0,58.0,0.0
2008-05-31,50920,76.0,64.0,0.24
2008-06-01,50921,82.0,65.0,0.0
2008-06-02,50922,80.0,60.0,0.0
2008-06-03,50923,84.0,64.0,0.0
2008-06-04,50924,71.0,57.0,0.67
2008-06-05,50925,74.0,61.0,0.01
2008-06-06,50926,74.0,59.0,0.0
2008-06-07,50927,94.0,61.0,0.0
2008-06-08,50928,93.0,74.0,0.1
2008-06-09,50929,96.0,76.0,0.0
2008-06-10,50930,96.0,69.0,0.04
2008-06-11,50931,85.0,70.0,0.0
2008-06-12,50932,85.0,69.0,0.0
2008-06-13,50933,83.0,66.0,0.0
2008-06-14,50934,89.0,68.0,2.01
2008-06-15,50935,83.0,65.0,0.08
2008-06-16,50936,78.0,61.0,0.21
2008-06-17,50937,75.0,61.0,0.0
2008-06-18,50938,73.0,57.0,0.07
2008-06-19,50939,76.0,57.0,0.0
2008-06-20,50940,79.0,61.0,0.2
2008-06-21,50941,83.0,60.0,0.0
2008-06-22,50942,79.0,69.0,0.05
2008-06-23,50943,79.0,69.0,0.06
2008-06-24,50944,80.0,64.0,0.1
2008-06-25,50945,83.0,63.0,0.0
2008-06-26,50946,81.0,71.0,0.03
2008-06-27,50947,83.0,73.0,0.0
2008-06-28,50948,89.0,72.0,0.47
2008-06-29,50949,88.0,70.0,0.59
2008-06-30,50950,83.0,70.0,0.01
2008-07-01,50951,85.0,70.0,0.0
2008-07-02,50952,85.0,67.0,0.0
2008-07-03,50953,89.0,71.0,0.0
2008-07-04,50954,78.0,69.0,0.32
2008-07-05,50955,74.0,68.0,0.25
2008-07-06,50956,79.0,68.0,0.0
2008-07-07,50957,82.0,70.0,0.0
2008-07-08,50958,89.0,73.0,0.0
2008-07-09,50959,85.0,74.0,0.05
2008-07-10,50960,85.0,71.0,0.0
2008-07-11,50961,87.0,66.0,0.0
2008-07-12,50962,85.0,71.0,0.0
2008-07-13,50963,84.0,71.0,0.0
2008-07-14,50964,81.0,67.0,0.47
2008-07-15,50965,89.0,70.0,0.0
2008-07-16,50966,92.0,70.0,0.0
2008-07-17,50967,93.0,72.0,0.0
2008-07-18,50968,94.0,74.0,0.0
2008-07-19,50969,96.0,78.0,0.0
2008-07-20,50970,94.0,75.0,0.01
2008-07-21,50971,92.0,73.0,0.01
2008-07-22,50972,87.0,73.0,0.01
2008-07-23,50973,80.0,69.0,1.0
2008-07-24,50974,81.0,69.0,0.66
2008-07-25,50975,86.0,66.0,0.0
2008-07-26,50976,87.0,71.0,0.0
2008-07-27,50977,83.0,67.0,0.06
2008-07-28,50978,86.0,66.0,0.0
2008-07-29,50979,89.0,72.0,0.0
2008-07-30,50980,87.0,72.0,0.0
2008-07-31,50981,89.0,75.0,0.0
2008-08-01,50982,90.0,74.0,0.0
2008-08-02,50983,81.0,67.0,0.51
2008-08-03,50984,84.0,64.0,0.0
2008-08-04,50985,85.0,68.0,0.0
2008-08-05,50986,86.0,69.0,0.04
2008-08-06,50987,87.0,70.0,0.33
2008-08-07,50988,86.0,66.0,0.08
2008-08-08,50989,80.0,64.0,0.17
2008-08-09,50990,81.0,63.0,0.0
2008-08-10,50991,81.0,65.0,0.04
2008-08-11,50992,73.0,59.0,1.18
2008-08-12,50993,82.0,60.0,0.0
2008-08-13,50994,83.0,64.0,0.0
2008-08-14,50995,86.0,64.0,0.5
2008-08-15,50996,80.0,64.0,0.55
2008-08-16,50997,81.0,63.0,0.0
2008-08-17,50998,83.0,65.0,0.0
2008-08-18,50999,87.0,70.0,0.0
2008-08-19,51000,83.0,65.0,0.0
2008-08-20,51001,78.0,58.0,0.0
2008-08-21,51002,82.0,62.0,0.0
2008-08-22,51003,83.0,66.0,0.0
2008-08-23,51004,81.0,66.0,0.0
2008-08-24,51005,82.0,68.0,0.0
2008-08-25,51006,85.0,67.0,0.0
2008-08-26,51007,80.0,61.0,0.0
2008-08-27,51008,79.0,61.0,0.0
2008-08-28,51009,84.0,63.0,0.0
2008-08-29,51010,81.0,67.0,0.0
2008-08-30,51011,83.0,67.0,2.18
2008-08-31,51012,84.0,65.0,0.0
2008-09-01,51013,84.0,64.0,0.0
2008-09-02,51014,88.0,68.0,0.0
2008-09-03,51015,83.0,68.0,0.0
2008-09-04,51016,90.0,70.0,0.0
2008-09-05,51017,86.0,72.0,0.28
2008-09-06,51018,81.0,70.0,3.26
2008-09-07,51019,80.0,67.0,0.0
2008-09-08,51020,81.0,64.0,0.0
2008-09-09,51021,75.0,65.0,0.45
2008-09-10,51022,73.0,59.0,0.0
2008-09-11,51023,72.0,61.0,0.0
2008-09-12,51024,70.0,63.0,0.39
2008-09-13,51025,81.0,65.0,0.0
2008-09-14,51026,88.0,70.0,0.0
2008-09-15,51027,83.0,65.0,0.0
2008-09-16,51028,70.0,61.0,0.0
2008-09-17,51029,74.0,57.0,0.0
2008-09-18,51030,73.0,59.0,0.0
2008-09-19,51031,66.0,52.0,0.0
2008-09-20,51032,69.0,51.0,0.0
2008-09-21,51033,80.0,56.0,0.0
2008-09-22,51034,74.0,60.0,0.0
2008-09-23,51035,70.0,54.0,0.0
2008-09-24,51036,69.0,55.0,0.0
2008-09-25,51037,65.0,55.0,0.15
2008-09-26,51038,66.0,56.0,2.34
2008-09-27,51039,69.0,63.0,0.01
2008-09-28,51040,71.0,66.0,0.17
2008-09-29,51041,74.0,61.0,0.0
2008-09-30,51042,69.0,59.0,0.0
2008-10-01,51043,71.0,57.0,0.3
2008-10-02,51044,62.0,52.0,0.0
2008-10-03,51045,62.0,51.0,0.0
2008-10-04,51046,61.0,47.0,0.0
2008-10-05,51047,62.0,52.0,0.32
2008-10-06,51048,64.0,47.0,0.0
2008-10-07,51049,63.0,44.0,0.0
2008-10-08,51050,64.0,47.0,0.01
2008-10-09,51051,75.0,58.0,0.04
2008-10-10,51052,72.0,58.0,0.0
2008-10-11,51053,69.0,52.0,0.0
2008-10-12,51054,70.0,53.0,0.0
2008-10-13,51055,74.0,58.0,0.0
2008-10-14,51056,68.0,58.0,0.0
2008-10-15,51057,70.0,57.0,0.0
2008-10-16,51058,75.0,55.0,0.0
2008-10-17,51059,60.0,50.0,0.0
2008-10-18,51060,58.0,43.0,0.0
2008-10-19,51061,55.0,42.0,0.0
2008-10-20,51062,60.0,41.0,0.0
2008-10-21,51063,61.0,45.0,0.01
2008-10-22,51064,53.0,41.0,0.0
2008-10-23,51065,53.0,40.0,0.0
2008-10-24,51066,57.0,39.0,0.0
2008-10-25,51067,65.0,53.0,0.94
2008-10-26,51068,62.0,48.0,0.0
2008-10-27,51069,64.0,46.0,0.08
2008-10-28,51070,47.0,39.0,1.92
2008-10-29,51071,46.0,38.0,0.0
2008-10-30,51072,48.0,36.0,0.0
2008-10-31,51073,61.0,40.0,0.0
2008-11-01,51074,66.0,50.0,0.0
2008-11-02,51075,50.0,38.0,0.0
2008-11-03,51076,58.0,45.0,0.01
2008-11-04,51077,63.0,49.0,0.0
2008-11-05,51078,64.0,54.0,0.29
2008-11-06,51079,62.0,58.0,0.13
2008-11-07,51080,64.0,58.0,0.0
2008-11-08,51081,60.0,53.0,0.3
2008-11-09,51082,56.0,47.0,0.0
2008-11-10,51083,51.0,42.0,0.0
2008-11-11,51084,51.0,37.0,0.0
2008-11-12,51085,50.0,40.0,0.0
2008-11-13,51086,58.0,45.0,0.53
2008-11-14,51087,64.0,57.0,0.1
2008-11-15,51088,67.0,58.0,0.74
2008-11-16,51089,60.0,40.0,0.15
2008-11-17,51090,47.0,36.0,0.0
2008-11-18,51091,41.0,29.0,0.0
2008-11-19,51092,37.0,26.0,0.0
2008-11-20,51093,38.0,30.0,0.0
2008-11-21,51094,38.0,25.0,0.0
2008-11-22,51095,32.0,23.0,0.0
2008-11-23,51096,36.0,24.0,0.0
2008-11-24,51097,50.0,33.0,0.16
2008-11-25,51098,47.0,36.0,0.41
2008-11-26,51099,45.0,36.0,0.0
2008-11-27,51100,44.0,35.0,0.0
2008-11-28,51101,49.0,39.0,0.0
2008-11-29,51102,46.0,35.0,0.0
2008-11-30,51103,43.0,36.0,0.72
2008-12-01,51104,55.0,43.0,0.11
2008-12-02,51105,45.0,35.0,0.0
2008-12-03,51106,42.0,32.0,0.0
2008-12-04,51107,50.0,39.0,0.03
2008-12-05,51108,41.0,32.0,0.0
2008-12-06,51109,36.0,28.0,0.02
2008-12-07,51110,36.0,20.0,0.0
2008-12-08,51111,30.0,19.0,0.0
2008-12-09,51112,58.0,30.0,0.0
2008-12-10,51113,65.0,43.0,0.27
2008-12-11,51114,43.0,37.0,2.35
2008-12-12,51115,44.0,32.0,0.93
2008-12-13,51116,32.0,27.0,0.0
2008-12-14,51117,49.0,29.0,0.0
2008-12-15,51118,67.0,48.0,0.01
2008-12-16,51119,58.0,30.0,0.28
2008-12-17,51120,42.0,32.0,0.42
2008-12-18,51121,42.0,36.0,0.0
2008-12-19,51122,37.0,29.0,0.93
2008-12-20,51123,31.0,22.0,0.04
2008-12-21,51124,37.0,25.0,0.58
2008-12-22,51125,27.0,13.0,0.0
2008-12-23,51126,31.0,18.0,0.0
2008-12-24,51127,58.0,31.0,0.46
2008-12-25,51128,57.0,33.0,0.13
2008-12-26,51129,41.0,32.0,0.02
2008-12-27,51130,48.0,41.0,0.0
2008-12-28,51131,65.0,47.0,0.0
2008-12-29,51132,47.0,37.0,0.0
2008-12-30,51133,43.0,33.0,0.0
2008-12-31,51134,35.0,18.0,0.04
2009-01-01,51135,26.0,15.0,0.0
2009-01-02,51136,34.0,23.0,0.0
2009-01-03,51137,38.0,29.0,0.0
2009-01-04,51138,42.0,25.0,0.0
2009-01-05,51139,43.0,38.0,0.0
2009-01-06,51140,38.0,31.0,0.08
2009-01-07,51141,38.0,31.0,1.19
2009-01-08,51142,38.0,29.0,0.0
2009-01-09,51143,32.0,26.0,0.0
2009-01-10,51144,30.0,23.0,0.14
2009-01-11,51145,31.0,24.0,0.19
2009-01-12,51146,33.0,21.0,0.0
2009-01-13,51147,41.0,28.0,0.0
2009-01-14,51148,36.0,16.0,0.0
2009-01-15,51149,22.0,15.0,0.05
2009-01-16,51150,16.0,9.0,0.0
2009-01-17,51151,22.0,6.0,0.0
2009-01-18,51152,35.0,22.0,0.18
2009-01-19,51153,33.0,26.0,0.18
2009-01-20,51154,29.0,19.0,0.0
2009-01-21,51155,26.0,17.0,0.0
2009-01-22,51156,37.0,20.0,0.0
2009-01-23,51157,47.0,31.0,0.0
2009-01-24,51158,46.0,17.0,0.0
2009-01-25,51159,27.0,13.0,0.0
2009-01-26,51160,29.0,19.0,0.0
2009-01-27,51161,29.0,25.0,0.0
2009-01-28,51162,41.0,24.0,0.97
2009-01-29,51163,36.0,26.0,0.0
2009-01-30,51164,35.0,26.0,0.0
2009-01-31,51165,27.0,20.0,0.0
2009-02-01,51166,52.0,26.0,0.0
2009-02-02,51167,53.0,34.0,0.0
2009-02-03,51168,34.0,25.0,0.35
2009-02-04,51169,30.0,17.0,0.0
2009-02-05,51170,23.0,12.0,0.0
2009-02-06,51171,32.0,15.0,0.0
2009-02-07,51172,50.0,28.0,0.0
2009-02-08,51173,58.0,38.0,0.0
2009-02-09,51174,45.0,33.0,0.0
2009-02-10,51175,50.0,35.0,0.0
2009-02-11,51176,65.0,45.0,0.03
2009-02-12,51177,57.0,44.0,0.12
2009-02-13,51178,44.0,31.0,0.0
2009-02-14,51179,41.0,28.0,0.0
2009-02-15,51180,42.0,28.0,0.0
2009-02-16,51181,40.0,28.0,0.0
2009-02-17,51182,40.0,24.0,0.0
2009-02-18,51183,44.0,32.0,0.32
2009-02-19,51184,50.0,27.0,0.0
2009-02-20,51185,33.0,23.0,0.0
2009-02-21,51186,42.0,26.0,0.0
2009-02-22,51187,44.0,31.0,0.07
2009-02-23,51188,34.0,24.0,0.0
2009-02-24,51189,37.0,22.0,0.0
2009-02-25,51190,42.0,24.0,0.0
2009-02-26,51191,50.0,35.0,0.0
2009-02-27,51192,61.0,43.0,0.04
2009-02-28,51193,54.0,31.0,0.0
2009-03-01,51194,36.0,28.0,0.15
2009-03-02,51195,28.0,16.0,0.49
2009-03-03,51196,26.0,12.0,0.0
2009-03-04,51197,34.0,18.0,0.0
2009-03-05,51198,43.0,28.0,0.0
2009-03-06,51199,55.0,38.0,0.01
2009-03-07,51200,70.0,51.0,0.0
2009-03-08,51201,64.0,49.0,0.0
2009-03-09,51202,49.0,38.0,0.1
2009-03-10,51203,47.0,37.0,0.01
2009-03-11,51204,58.0,41.0,0.0
2009-03-12,51205,44.0,32.0,0.0
2009-03-13,51206,40.0,27.0,0.0
2009-03-14,51207,51.0,32.0,0.0
2009-03-15,51208,51.0,42.0,0.0
2009-03-16,51209,47.0,40.0,0.0
2009-03-17,51210,55.0,36.0,0.0
2009-03-18,51211,64.0,41.0,0.0
2009-03-19,51212,53.0,42.0,0.13
2009-03-20,51213,46.0,33.0,0.04
2009-03-21,51214,49.0,31.0,0.0
2009-03-22,51215,54.0,35.0,0.0
2009-03-23,51216,44.0,29.0,0.0
2009-03-24,51217,50.0,27.0,0.0
2009-03-25,51218,52.0,35.0,0.0
2009-03-26,51219,45.0,42.0,0.4
2009-03-27,51220,63.0,44.0,0.0
2009-03-28,51221,58.0,44.0,0.05
2009-03-29,51222,52.0,42.0,0.37
2009-03-30,51223,53.0,41.0,0.0
2009-03-31,51224,60.0,38.0,0.0
2009-04-01,51225,49.0,43.0,0.36
2009-04-02,51226,64.0,44.0,0.01
2009-04-03,51227,61.0,48.0,0.91
2009-04-04,51228,54.0,47.0,0.0
2009-04-05,51229,65.0,45.0,0.0
2009-04-06,51230,55.0,45.0,0.56
2009-04-07,51231,49.0,39.0,0.0
2009-04-08,51232,48.0,35.0,0.0
2009-04-09,51233,63.0,41.0,0.0
2009-04-10,51234,59.0,45.0,0.0
2009-04-11,51235,50.0,41.0,0.56
2009-04-12,51236,49.0,36.0,0.0
2009-04-13,51237,57.0,34.0,0.0
2009-04-14,51238,52.0,42.0,0.17
2009-04-15,51239,57.0,42.0,0.2
2009-04-16,51240,64.0,44.0,0.0
2009-04-17,51241,71.0,42.0,0.0
2009-04-18,51242,79.0,54.0,0.0
2009-04-19,51243,63.0,47.0,0.0
2009-04-20,51244,50.0,42.0,1.79
2009-04-21,51245,59.0,48.0,0.09
2009-04-22,51246,56.0,47.0,0.04
2009-04-23,51247,57.0,43.0,0.0
2009-04-24,51248,72.0,47.0,0.0
2009-04-25,51249,88.0,52.0,0.0
2009-04-26,51250,92.0,67.0,0.0
2009-04-27,51251,84.0,58.0,0.0
2009-04-28,51252,90.0,69.0,0.0
2009-04-29,51253,69.0,49.0,0.0
2009-04-30,51254,61.0,48.0,0.0
2009-05-01,51255,71.0,53.0,0.42
2009-05-02,51256,68.0,54.0,0.11
2009-05-03,51257,60.0,52.0,0.41
2009-05-04,51258,57.0,51.0,0.35
2009-05-05,51259,54.0,51.0,0.31
2009-05-06,51260,65.0,49.0,1.15
2009-05-07,51261,70.0,51.0,1.06
2009-05-08,51262,74.0,56.0,0.0
2009-05-09,51263,76.0,58.0,0.62
2009-05-10,51264,70.0,54.0,0.0
2009-05-11,51265,66.0,50.0,0.0
2009-05-12,51266,69.0,50.0,0.0
2009-05-13,51267,67.0,49.0,0.0
2009-05-14,51268,67.0,56.0,0.05
2009-05-15,51269,76.0,60.0,0.0
2009-05-16,51270,71.0,58.0,0.16
2009-05-17,51271,66.0,52.0,0.04
2009-05-18,51272,58.0,49.0,0.0
2009-05-19,51273,69.0,43.0,0.0
2009-05-20,51274,82.0,52.0,0.0
2009-05-21,51275,86.0,60.0,0.0
2009-05-22,51276,84.0,62.0,0.0
2009-05-23,51277,73.0,60.0,0.0
2009-05-24,51278,83.0,60.0,0.0
2009-05-25,51279,81.0,63.0,0.0
2009-05-26,51280,66.0,53.0,0.0
2009-05-27,51281,65.0,53.0,0.0
2009-05-28,51282,61.0,56.0,0.06
2009-05-29,51283,74.0,55.0,0.43
2009-05-30,51284,77.0,60.0,0.0
2009-05-31,51285,81.0,57.0,0.0
2009-06-01,51286,71.0,50.0,0.0
2009-06-02,51287,80.0,61.0,0.06
2009-06-03,51288,72.0,54.0,0.5
2009-06-04,51289,68.0,55.0,0.54
2009-06-05,51290,60.0,55.0,0.94
2009-06-06,51291,76.0,57.0,0.0
2009-06-07,51292,82.0,63.0,0.0
2009-06-08,51293,75.0,62.0,0.02
2009-06-09,51294,71.0,60.0,1.83
2009-06-10,51295,67.0,59.0,0.0
2009-06-11,51296,64.0,59.0,0.16
2009-06-12,51297,80.0,62.0,0.61
2009-06-13,51298,73.0,61.0,0.13
2009-06-14,51299,73.0,58.0,0.02
2009-06-15,51300,72.0,57.0,0.5
2009-06-16,51301,70.0,56.0,0.0
2009-06-17,51302,68.0,55.0,0.0
2009-06-18,51303,64.0,60.0,2.3
2009-06-19,51304,77.0,63.0,0.0
2009-06-20,51305,71.0,63.0,0.28
2009-06-21,51306,78.0,63.0,0.45
2009-06-22,51307,75.0,65.0,0.0
2009-06-23,51308,80.0,66.0,0.0
2009-06-24,51309,76.0,65.0,0.3
2009-06-25,51310,80.0,64.0,0.0
2009-06-26,51311,83.0,64.0,0.73
2009-06-27,51312,81.0,63.0,0.02
2009-06-28,51313,82.0,64.0,0.0
2009-06-29,51314,81.0,65.0,0.0
2009-06-30,51315,84.0,65.0,0.66
2009-07-01,51316,81.0,66.0,0.0
2009-07-02,51317,76.0,66.0,0.6
2009-07-03,51318,78.0,65.0,0.0
2009-07-04,51319,79.0,66.0,0.0
2009-07-05,51320,79.0,61.0,0.0
2009-07-06,51321,83.0,63.0,0.0
2009-07-07,51322,79.0,61.0,0.13
2009-07-08,51323,77.0,58.0,0.0
2009-07-09,51324,73.0,61.0,0.0
2009-07-10,51325,78.0,60.0,0.0
2009-07-11,51326,78.0,63.0,0.33
2009-07-12,51327,81.0,64.0,0.02
2009-07-13,51328,79.0,61.0,0.0
2009-07-14,51329,79.0,61.0,0.0
2009-07-15,51330,82.0,63.0,0.0
2009-07-16,51331,84.0,70.0,0.0
2009-07-17,51332,86.0,68.0,0.21
